name,wiki_link,age,country_born,state_born,city_born,nationality,almamater,education,occupation,political_party
Stephen Curry,https://en.wikipedia.org/wiki/Stephen_Curry,30,U.S.,Ohio,Akron,American,,,,
Stephen King,https://en.wikipedia.org/wiki/Stephen_King,71,U.S.,Maine, Portland,American,['University of Maine'],,['Writer  actor  television producer  singer  musician'],
Stephen King,https://en.wikipedia.org/wiki/Stephen_King,71,U.S.,Maine, Portland,American,['University of Maine'],,['Writer  actor  television producer  singer  musician'],
Sterling K. Brown,https://en.wikipedia.org/wiki/Sterling_K._Brown,42,U.S.,Missouri,St. Louis,American,"['Stanford University', 'New York University']",,['Actor'],
Steve Buscemi,https://en.wikipedia.org/wiki/Steve_Buscemi,60,U.S.,New York,New York City,American,,,['Actor  director'],
Steve Buscemi,https://en.wikipedia.org/wiki/Steve_Buscemi,60,U.S.,New York,New York City,American,,,['Actor  director'],
Steve Carell,https://en.wikipedia.org/wiki/Steve_Carell,56,U.S.,Massachusetts,Concord,American,['Denison University'],,['Actor  comedian  producer  writer'],
Steve Kornacki,https://en.wikipedia.org/wiki/Steve_Kornacki,39,U.S.,Massachusetts,Groton,American,['Boston University'],,['Journalist'],
Steve Martin,https://en.wikipedia.org/wiki/Steve_Martin,73,U.S.,Texas, Waco,American,"['University of California, Los Angeles']",,,
Steve Martin,https://en.wikipedia.org/wiki/Steve_Martin,73,U.S.,Texas, Waco,American,"['University of California, Los Angeles']",,,
Steven Tyler,https://en.wikipedia.org/wiki/Steven_Tyler,70,U.S.,New York,New York City,American,,,['Singer  songwriter  musician  actor  talent judge'],
Stevie Wonder,https://en.wikipedia.org/wiki/Stevie_Wonder,68,U.S.,Michigan,Saginaw,New York,,,['Singer  songwriter  musician  record producer  multiinstrumentalist'],
Sting,https://en.wikipedia.org/wiki/Sting_(musician),67,U.K.,Northumberland,Wallsend,British,['Northern Counties College of Education'],,['Singer  songwriter  actor'],
Susan Sarandon,https://en.wikipedia.org/wiki/Susan_Sarandon,72,U.S.,New York,New York City,American,['Catholic University of America'],,['Actress'],
Susan Sarandon,https://en.wikipedia.org/wiki/Susan_Sarandon,72,U.S.,New York,New York City,American,['Catholic University of America'],,['Actress'],
Sutton Foster,https://en.wikipedia.org/wiki/Sutton_Foster,43,U.S.,Georgia,Statesboro,American,,,"['Actress, singer, dancer']",
Sutton Foster,https://en.wikipedia.org/wiki/Sutton_Foster,43,U.S.,Georgia,Statesboro,American,,,"['Actress, singer, dancer']",
Sylvester Stallone,https://en.wikipedia.org/wiki/Sylvester_Stallone,72,U.S.,New York,New York City,American,,"['Miami Dade College', 'University of Miami']","['Actor, screenwriter, film director, producer, playwright']",Republican
T. J. Miller,https://en.wikipedia.org/wiki/T._J._Miller,37,U.S.,Colorado,Denver,American,['George Washington University'],,"['Actor, standup comedian, producer, writer']",
T. J. Miller,https://en.wikipedia.org/wiki/T._J._Miller,37,U.S.,Colorado,Denver,American,['George Washington University'],,"['Actor, standup comedian, producer, writer']",
Ta-Nehisi Coates,https://en.wikipedia.org/wiki/Ta-Nehisi_Coates,43,U.S.,Maryland,Baltimore,American,,['Howard University'],"['Writer', 'Journalist']",
Taran Killam,https://en.wikipedia.org/wiki/Taran_Killam,36,U.S.,California,Culver City,American,,,,
Tatiana Maslany,https://en.wikipedia.org/wiki/Tatiana_Maslany,33,Canada,Saskatchewan,Regina,Canadian,,,['Actress'],
Tatiana Maslany,https://en.wikipedia.org/wiki/Tatiana_Maslany,33,Canada,Saskatchewan,Regina,Canadian,,,['Actress'],
Tatiana Maslany,https://en.wikipedia.org/wiki/Tatiana_Maslany,33,Canada,Saskatchewan,Regina,Canadian,,,['Actress'],
Tatiana Maslany,https://en.wikipedia.org/wiki/Tatiana_Maslany,33,Canada,Saskatchewan,Regina,Canadian,,,['Actress'],
Taylor Mac,https://en.wikipedia.org/wiki/Taylor_Mac,45,U.S.,California, ,American,,,,
Taylor Schilling,https://en.wikipedia.org/wiki/Taylor_Schilling,34,U.S.,Massachusetts,Boston,American,,['Fordham University'],['Actress'],
Téa Leoni,https://en.wikipedia.org/wiki/T%C3%A9a_Leoni,52,U.S.,New York,New York City,American,,,['Actress'],
Ted Cruz,https://en.wikipedia.org/wiki/Ted_Cruz,47,Canada,Alberta,Calgary,American,,"['Princeton University', 'Harvard University']",,Republican
Ted Koppel,https://en.wikipedia.org/wiki/Ted_Koppel,78,UK,Lancashire,Nelson,British,,"['Syracuse University', 'Stanford University']","['Journalist', 'News anchor', 'Author']",
Terry Crews,https://en.wikipedia.org/wiki/Terry_Crews,50,U.S.,Michigan,Flint,American,,,,
Thandie Newton,https://en.wikipedia.org/wiki/Thandie_Newton,45,U.K.,London,Westminster,English,"['Downing College, Cambridge']",,['Actress'],
Thandie Newton,https://en.wikipedia.org/wiki/Thandie_Newton,45,U.K.,London,Westminster,British,"['Downing College, Cambridge']",,['Actress'],
Theo James,https://en.wikipedia.org/wiki/Theo_James,33,UK,England,Oxford,British,,"['Aylesbury Grammar School', 'University of Nottingham', 'Bristol Old Vic Theatre School']",['Actor  musician  model'],
Thomas Haden Church,https://en.wikipedia.org/wiki/Thomas_Haden_Church,58,U.S.,California,Yolo,American,['University of North Texas'],['Harlingen High School'],"['Actor, director, writer']",
Thomas L. Friedman,https://en.wikipedia.org/wiki/Thomas_Friedman,65,U.S.,Minnesota,St. Louis Park,American,"['Brandeis University', 'St Anthonys College, Oxford']",,"['Author', 'Columnist']",
Thomas Lennon,https://en.wikipedia.org/wiki/Thomas_Lennon,48,U.S.,Illinois,Oak Park,American,,,"['Actor, comedian,', 'screenwriter', ', producer, director']",
Thomas Middleditch,https://en.wikipedia.org/wiki/Thomas_Middleditch,36,Canada,British Columbia,Nelson,Canadian,['University of Victoria'],,['Actor  screenwriter'],
Thomas Middleditch,https://en.wikipedia.org/wiki/Thomas_Middleditch,36,Canada,British Columbia,Nelson,Canadian,['University of Victoria'],,['Actor  screenwriter'],
Thomas Middleditch,https://en.wikipedia.org/wiki/Thomas_Middleditch,36,Canada,British Columbia,Nelson,Canadian,['University of Victoria'],,['Actor  screenwriter'],
Thomas Sadoski,https://en.wikipedia.org/wiki/Thomas_Sadoski,42,U.S.,Connecticut,New Haven,American,,['Circle in the Square Theatre School'],['Actor'],
Thomas Wenski,https://en.wikipedia.org/wiki/Thomas_Wenski,68,US,Florida,West Palm Beach,American,,,,
Tiffany Haddish,https://en.wikipedia.org/wiki/Tiffany_Haddish,38,U.S.,California, Los Angeles,American,,,,
Tiffany Haddish,https://en.wikipedia.org/wiki/Tiffany_Haddish,38,U.S.,California, Los Angeles,American,,,,
Tiffany Haddish,https://en.wikipedia.org/wiki/Tiffany_Haddish,38,U.S.,California, Los Angeles,American,,,,
Tig Notaro,https://en.wikipedia.org/wiki/Tig_Notaro,47,U.S.,Mississippi, Jackson,American,,,,
Tig Notaro,https://en.wikipedia.org/wiki/Tig_Notaro,47,U.S.,Mississippi, Jackson,American,,,,
Tig Notaro,https://en.wikipedia.org/wiki/Tig_Notaro,47,U.S.,Mississippi, Jackson,American,,,,
Tiger Woods,https://en.wikipedia.org/wiki/Tiger_Woods,42,U.S.,California,Cypress,American,,,,
Tika Sumpter,https://en.wikipedia.org/wiki/Tika_Sumpter,38,U.S.,New York,New York City,American,['Marymount Manhattan College'],,['Actress  model  singer'],
Tilda Swinton,https://en.wikipedia.org/wiki/Tilda_Swinton,57,U.K.,London, ,British,"['New Hall, Cambridge']",,"['Actress, model, artist']",
Tim Cook,https://en.wikipedia.org/wiki/Tim_Cook,57,U.S.,Alabama,Mobile,American,,"['Auburn University',  'Duke University']",,
Tim Daly,https://en.wikipedia.org/wiki/Tim_Daly,62,U.S.,New York,New York City,American,['Bennington College'],,"['Actor, producer']",
Tim Daly,https://en.wikipedia.org/wiki/Tim_Daly,62,U.S.,New York,New York City,American,['Bennington College'],,"['Actor, producer']",
Tim Meadows,https://en.wikipedia.org/wiki/Tim_Meadows,57,U.S.,Michigan,Highland Park,American,,,"['Actor, comedian']",
Timothy Simons,https://en.wikipedia.org/wiki/Timothy_Simons,40,U.S.,Maine,Readfield,American,,,"['Actor, comedian']",
Tina Fey,https://en.wikipedia.org/wiki/Tina_Fey,48,U.S.,Pennsylvania,Upper Darby,American,['University of Virginia'],,['Actress  comedian  writer  producer  playwright'],
Tituss Burgess,https://en.wikipedia.org/wiki/Tituss_Burgess,39,U.S.,Georgia,Athens,American,['University of Georgia'],,"['Actor, singer']",
Tituss Burgess,https://en.wikipedia.org/wiki/Tituss_Burgess,39,U.S.,Georgia,Athens,American,['University of Georgia'],,"['Actor, singer']",
Todd Barry,https://en.wikipedia.org/wiki/Todd_Barry,54,U.S.,New York,New York City,American,,,,
Tom Brady,https://en.wikipedia.org/wiki/Tom_Brady,41,U.S.,California,San Mateo County,American,,,,
Tom Brokaw,https://en.wikipedia.org/wiki/Tom_Brokaw,78,U.S.,South Dakota,Webster,American,['University of South Dakota'],['Yankton High School'],"['Television journalist', 'Author']",
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks,62,U.S.,California,Concord,American,"['Chabot College', 'California State University, Sacramento']",,"['Actor, filmmaker']",Democratic
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks,62,U.S.,California,Concord,American,"['Chabot College', 'California State University, Sacramento', 'BFA']",,"['Actor, filmmaker']",Democratic
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks,62,U.S.,California,Concord,American,"['Chabot College', 'California State University, Sacramento’]",,"['Actor, filmmaker']",Democratic
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks,62,U.S.,California,Concord,American,"['Chabot College', 'California State University, Sacramento']",,"['Actor, filmmaker']",Democratic
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks,62,U.S.,California,Concord,American,"['Chabot College', 'California State University, Sacramento']",,"['Actor, filmmaker']",Democratic
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks,62,U.S.,California,Concord,American,"['Chabot College', 'California State University, Sacramento']",,"['Actor, filmmaker']",Democratic
Tom Hiddleston,https://en.wikipedia.org/wiki/Tom_Hiddleston,37,U.K.,London,Westminster,English,"['University of Cambridge', 'Royal Academy of Dramatic Art']","['Dragon School', 'Eton College']","['Actor, producer, musician']",
Tom Hiddleston,https://en.wikipedia.org/wiki/Tom_Hiddleston,37,U.K.,London,Westminster,British,"['University of Cambridge', 'Royal Academy of Dramatic Art']","['Dragon School', 'Eton College']","['Actor, producer, musician']",
Tom Papa,https://en.wikipedia.org/wiki/Tom_Papa,49,U.S.,New Jersey,Passaic,American,,,"['Standup comedian', 'actor', 'producer', 'writer', 'Author', ', TVRadio Host']",
Tom Segura,https://en.wikipedia.org/wiki/Tom_Segura,39,U.S.,Ohio, ,American,,,,
Tom Selleck,https://en.wikipedia.org/wiki/Tom_Selleck,73,U.S.,Michigan,Detroit,American,['University of Southern California'],,"['Actor, film producer']",
Tommy Vietor,https://en.wikipedia.org/wiki/Tommy_Vietor,38,US,Massachusetts, ,American,['Kenyon College'],,['National Security Council  spokesperson  podcast host'],
Tommy Vietor,https://en.wikipedia.org/wiki/Tommy_Vietor,38,US,Massachusetts, ,American,['Kenyon College'],,['National Security Council  spokesperson  podcast host'],
Tommy Vietor,https://en.wikipedia.org/wiki/Tommy_Vietor,38,US,Massachusetts, ,American,['Kenyon College'],,['National Security Council  spokesperson  podcast host'],
Tommy Vietor,https://en.wikipedia.org/wiki/Tommy_Vietor,38,US,Massachusetts, ,American,['Kenyon College'],,['National Security Council  spokesperson  podcast host'],
Toni Collette,https://en.wikipedia.org/wiki/Toni_Collette,45,Australia,New South Wales,Glebe,Australian,"['National Institute of Dramatic Art', 'Australian Theatre for Young People']",,['Actress  singer  musician'],
Tony Goldwyn,https://en.wikipedia.org/wiki/Tony_Goldwyn,58,U.S.,California,Los Angeles,American,"['Brandeis University', 'London Academy of Music and Dramatic Art']",,"['Actor, singer, producer, director, political activist']",
Tony Hale,https://en.wikipedia.org/wiki/Tony_Hale,48,U.S.,New York,West Point,American,,,"['Actor, comedian']",
Tracee Ellis Ross,https://en.wikipedia.org/wiki/Tracee_Ellis_Ross,45,U.S.,California,Los Angeles,American,['Brown University'],,"['Actress, model, comedian, television host, activist']",
Tracee Ellis Ross,https://en.wikipedia.org/wiki/Tracee_Ellis_Ross,45,U.S.,California,Los Angeles,American,['Brown University'],,"['Actress, model, comedian, television host, activist']",
Tracey Ullman,https://en.wikipedia.org/wiki/Tracey_Ullman,58,U.K.,England,Buckinghamshire,British,,,['Actress  comedian  singer  dancer  screenwriter  producer  director  author  businesswoman'],
Tracy Morgan,https://en.wikipedia.org/wiki/Tracy_Morgan,49,U.S.,New York,New York City,American,,,,
Travis Kalanick,https://en.wikipedia.org/wiki/Travis_Kalanick,42,U.S.,California,Los Angeles,American,,"['University of California, Los Angeles']",['Internet entrepreneur'],
Trevor Noah,https://en.wikipedia.org/wiki/Trevor_Noah,34,South Africa, Johannesburg, ,South African,,,,
Trevor Noah,https://en.wikipedia.org/wiki/Trevor_Noah,34,South Africa, , ,South African,,,,
Trevor Noah,https://en.wikipedia.org/wiki/Trevor_Noah,34,South Africa, Johannesburg, ,South African,,,,
Trevor Noah,https://en.wikipedia.org/wiki/Trevor_Noah,34,South Africa, Johannesburg, ,South African,,,,
Troye Sivan,https://en.wikipedia.org/wiki/Troye_Sivan,23,South Africa,Johannesburg, ,Australian,,,['Singer  songwriter  actor  YouTuber'],
Tyler Perry,https://en.wikipedia.org/wiki/Tyler_Perry,49,U.S.,Louisiana,New Orleans,American,,,"['Actor, playwright, filmmaker, comedian']",
Uma Thurman,https://en.wikipedia.org/wiki/Uma_Thurman,48,U.S.,Massachusetts,Boston,American,,,['Actress  model'],
Uma Thurman,https://en.wikipedia.org/wiki/Uma_Thurman,48,U.S.,Massachusetts,Boston,American,,,['Actress  model'],
Uzo Aduba,https://en.wikipedia.org/wiki/Uzo_Aduba,37,U.S.,Massachusetts,Boston,American,['Boston University'],,['Actress'],
Uzo Aduba,https://en.wikipedia.org/wiki/Uzo_Aduba,37,U.S.,Massachusetts,Boston,American,['Boston University'],,['Actress'],
Van Jones,https://en.wikipedia.org/wiki/Van_Jones,50,U.S.,Tennessee,Jackson,American,,"['University of Tennessee at Martin', 'Yale University']","['Attorney', ', commentator, political activist']",Democratic
Vanessa Bayer,https://en.wikipedia.org/wiki/Vanessa_Bayer,36,U.S.,Ohio,Cleveland,American,,['University of Pennsylvania'],"['Actress', 'Comedian']",
Vanessa Bayer,https://en.wikipedia.org/wiki/Vanessa_Bayer,36,U.S.,Ohio,Cleveland,American,,['University of Pennsylvania'],"['Actress', 'Comedian']",
Viggo Mortensen,https://en.wikipedia.org/wiki/Viggo_Mortensen,60,U.S.,New York,New York City,American,['St. Lawrence University'],,['Actor  producer  author  musician  photographer  poet  painter'],
Viola Davis,https://en.wikipedia.org/wiki/Viola_Davis,53,U.S.,South Carolina,St. Matthews,American,,"['Rhode Island College', 'Juilliard School']","['Actress, producer']",
Viola Davis,https://en.wikipedia.org/wiki/Viola_Davis,53,U.S.,South Carolina,St. Matthews,American,,"['Rhode Island College', 'Juilliard School']","['Actress, producer']",
W. Kamau Bell,https://en.wikipedia.org/wiki/W._Kamau_Bell,45,U.S., California, Palo Alto,American,,,,
W. Kamau Bell,https://en.wikipedia.org/wiki/W._Kamau_Bell,45,U.S., California, Palo Alto,American,,,,
Walter Isaacson,https://en.wikipedia.org/wiki/Walter_Isaacson,66,U.S.,Louisiana,New Orleans,American,"['Harvard University', 'Pembroke College, Oxford']",,['Author'],
Wanda Sykes,https://en.wikipedia.org/wiki/Wanda_Sykes,54,U.S.,Virginia,Portsmouth,American,['Hampton University'],,['Actress  comedian  writer'],
Wayne Gretzky,https://en.wikipedia.org/wiki/Wayne_Gretzky,57,Canada,Ontario, ,Canadian,,,,
Wendy Williams,https://en.wikipedia.org/wiki/Wendy_Williams,54,U.S.,New Jersey,Monmouth County,American,['Northeastern University'],,['Television host  author  actress  producer  fashion designer  former radio personality'],
Whoopi Goldberg,https://en.wikipedia.org/wiki/Whoopi_Goldberg,62,U.S.,New York ,New York City,American,,,,
Whoopi Goldberg,https://en.wikipedia.org/wiki/Whoopi_Goldberg,62,U.S.,New York,New York City,American,,,,
Whoopi Goldberg,https://en.wikipedia.org/wiki/Whoopi_Goldberg,62,U.S.,New York,New York City,American,,,,
Will Arnett,https://en.wikipedia.org/wiki/Will_Arnett,48,Canada,Ontario,Toronto,American,,,['Actor  comedian  producer'],
Will Arnett,https://en.wikipedia.org/wiki/Will_Arnett,48,Canada,Ontario,Toronto,American,,,['Actor  comedian  producer'],
Will Arnett,https://en.wikipedia.org/wiki/Will_Arnett,48,Canada,Ontario,Toronto,American,,,['Actor  comedian  producer'],
Will Ferrell,https://en.wikipedia.org/wiki/Will_Ferrell,51,U.S.,California,Irvine,American,['University of Southern California'],,"['Actor, comedian, producer, writer']",
Will Forte,https://en.wikipedia.org/wiki/Will_Forte,48,U.S.,California,Alameda County,American,"['University of California, Los Angeles']",,['Actor  comedian  writer  producer'],
Will Smith,https://en.wikipedia.org/wiki/Will_Smith,50,U.S.,Pennsylvania,Philadelphia,American,,,['Actor  film producer  rapper  songwriter  comedian  media personality  record producer'],
Will Smith,https://en.wikipedia.org/wiki/Will_Smith,50,U.S.,Pennsylvania,Philadelphia,American,,,['Actor  film producer  rapper  songwriter  comedian  media personality  record producer'],
Willem Dafoe,https://en.wikipedia.org/wiki/Willem_Dafoe,63,U.S.,Wisconsin,Appleton,American,,,['Actor'],
William H. Macy,https://en.wikipedia.org/wiki/William_H._Macy,68,U.S. ,Florida , Miami ,American,['Goddard College'],['Allegany High School'],['Actor'],
William H. Macy,https://en.wikipedia.org/wiki/William_H._Macy,68, U.S. ,Florida , Miami,American,['Goddard College'],['Allegany High School'],['Actor'],
William H. Macy,https://en.wikipedia.org/wiki/William_H._Macy,68, U.S.  ,Florida, Miami ,American,['Goddard College'],['Allegany High School'],['Actor'],
